motor_x,motor_y,motor_z,time
-0.071569,0.000998,0.012990,2023-12-15T13:58:53.228458Z
-0.014146,0.000998,0.000052,2023-12-15T13:58:53.228658Z
-0.008152,0.000998,-0.012253,2023-12-15T13:58:53.228858Z
0.067583,0.000998,-0.000264,2023-12-15T13:58:53.229058Z
0.000052,0.001314,0.010781,2023-12-15T13:58:53.229258Z
0.018039,0.000367,0.016461,2023-12-15T13:58:53.229458Z
0.019301,0.001945,-0.003734,2023-12-15T13:58:53.229658Z
-0.076618,0.000367,-0.009729,2023-12-15T13:58:53.229858Z
-0.031815,0.001314,0.003523,2023-12-15T13:58:53.230058Z
-0.006258,0.000367,0.017723,2023-12-15T13:58:53.230258Z
0.101033,0.000998,0.012990,2023-12-15T13:58:53.230458Z
0.063796,0.000998,-0.007205,2023-12-15T13:58:53.230658Z
-0.087660,0.000998,-0.009098,2023-12-15T13:58:53.230858Z
-0.128361,0.000998,0.009834,2023-12-15T13:58:53.231058Z
0.004470,0.001314,0.018039,2023-12-15T13:58:53.231258Z
0.138585,0.000998,0.006048,2023-12-15T13:58:53.231458Z
0.115865,0.001314,-0.006574,2023-12-15T13:58:53.231658Z
-0.041280,0.001314,-0.002788,2023-12-15T13:58:53.231858Z
-0.222068,0.000367,0.017092,2023-12-15T13:58:53.232058Z
-0.004681,0.001630,0.014252,2023-12-15T13:58:53.232258Z
0.138585,0.000998,-0.001841,2023-12-15T13:58:53.232458Z
0.091882,0.000998,-0.006258,2023-12-15T13:58:53.232658Z
0.008256,0.002261,0.002892,2023-12-15T13:58:53.232858Z
-0.227116,0.000367,0.023404,2023-12-15T13:58:53.233058Z
-0.010991,0.001314,0.007941,2023-12-15T13:58:53.233258Z
0.148368,0.001945,-0.016039,2023-12-15T13:58:53.233458Z
-0.007836,0.000367,-0.005627,2023-12-15T13:58:53.233658Z
0.024350,0.000998,0.012043,2023-12-15T13:58:53.233858Z
-0.092393,0.001630,0.020248,2023-12-15T13:58:53.234058Z
-0.009098,0.000367,0.002261,2023-12-15T13:58:53.234258Z
0.072632,0.000683,-0.019825,2023-12-15T13:58:53.234458Z
-0.070938,0.001630,-0.001210,2023-12-15T13:58:53.234658Z
-0.004996,0.000998,0.017408,2023-12-15T13:58:53.234858Z
0.031924,0.000367,0.021510,2023-12-15T13:58:53.235058Z
0.027190,0.001630,0.000367,2023-12-15T13:58:53.235258Z
-0.033392,0.000998,-0.015724,2023-12-15T13:58:53.235458Z
-0.081350,0.000998,0.008256,2023-12-15T13:58:53.235658Z
-0.020141,0.001630,0.014883,2023-12-15T13:58:53.235858Z
0.106398,0.000052,0.016461,2023-12-15T13:58:53.236058Z
0.019932,0.000998,0.003523,2023-12-15T13:58:53.236258Z
-0.079773,0.000998,-0.005627,2023-12-15T13:58:53.236458Z
-0.094917,0.001630,0.009834,2023-12-15T13:58:53.236658Z
-0.024874,0.000998,0.006994,2023-12-15T13:58:53.236858Z
0.137954,0.000683,0.008572,2023-12-15T13:58:53.237058Z
-0.005627,0.001630,0.007310,2023-12-15T13:58:53.237258Z
-0.061473,0.000367,0.005732,2023-12-15T13:58:53.237458Z
-0.048221,0.001630,0.006363,2023-12-15T13:58:53.237658Z
-0.002157,0.000998,-0.003734,2023-12-15T13:58:53.237858Z
0.117442,0.000998,0.004154,2023-12-15T13:58:53.238058Z
-0.050746,0.001630,0.011728,2023-12-15T13:58:53.238258Z
-0.014146,0.000367,0.016777,2023-12-15T13:58:53.238458Z
-0.030553,0.000998,0.001630,2023-12-15T13:58:53.238658Z
-0.024558,0.000367,-0.011622,2023-12-15T13:58:53.238858Z
0.013621,0.001314,0.006994,2023-12-15T13:58:53.239058Z
-0.002472,0.000998,0.013621,2023-12-15T13:58:53.239258Z
0.064743,0.000052,0.020248,2023-12-15T13:58:53.239458Z
-0.003103,0.001630,0.000052,2023-12-15T13:58:53.239658Z
-0.013200,0.000367,-0.012569,2023-12-15T13:58:53.239858Z
-0.102805,0.001630,0.010465,2023-12-15T13:58:53.240058Z
0.006048,0.000998,0.011728,2023-12-15T13:58:53.240258Z
0.149315,0.000367,0.016146,2023-12-15T13:58:53.240458Z
0.023719,0.001630,-0.004996,2023-12-15T13:58:53.240658Z
-0.049168,0.000367,-0.010676,2023-12-15T13:58:53.240858Z
-0.195250,0.000683,0.013621,2023-12-15T13:58:53.241058Z
-0.003103,0.001630,0.011412,2023-12-15T13:58:53.241258Z
0.187814,-0.000264,0.006048,2023-12-15T13:58:53.241458Z
0.060325,0.001945,-0.007205,2023-12-15T13:58:53.241658Z
